work_year,salary_in_usd,employment_type,industry,job_title,season,company_location,skills,quarter,posting_date,experience_level,skill_count
2020,135000,Full-time,Finance,BUnited Statesiness Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",2,6/14/2020,Senior Level,4
2021,21844,Full-time,Technology,Machine Learning Engineer,Winter,others,"Deep Learning, Python, Scikit-learn, TensorFlow",1,1/21/2021,Entry Level,4
2020,125000,Full-time,Technology,Lead Data Engineer,Autumn,New Zealand,"ETL, Python, SQL, Spark",4,11/11/2020,Senior Level,4
2020,45000,Full-time,Technology,Data Scientist,Spring,France,"Machine Learning, Python, SQL, Statistics",2,5/13/2020,Entry Level,4
2020,3000000,Full-time,Technology,Data Scientist,Autumn,India,"Machine Learning, Python, SQL, Statistics",3,9/21/2020,Executive,4
2021,59000,Full-time,General,Data Science Consultant,Winter,Spain,"Communication, Python, SQL",1,1/15/2021,Mid Level,3
2021,50000,Full-time,General,Data Analytics Engineer,Spring,United Kingdom,"Communication, Python, SQL",2,5/13/2021,Entry Level,3
2020,35000,Full-time,Technology,Data Scientist,Winter,France,"Machine Learning, Python, SQL, Statistics",4,12/26/2020,Entry Level,4
2020,87000,Full-time,Finance,Lead Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",4,12/21/2020,Mid Level,4
2021,22000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",2,6/4/2021,Entry Level,4
2021,76760,Full-time,Technology,Data Scientist,Autumn,Germany,"Machine Learning, Python, SQL, Statistics",4,10/9/2021,Mid Level,4
2021,1672000,Full-time,Technology,Big Data EngIndiaeer,Winter,India,"ETL, Python, SQL, Spark",1,2/28/2021,Executive,4
2021,420000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",4,12/18/2021,Executive,4
2021,81000,Full-time,Technology,Machine Learning Engineer,Summer,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",2,6/3/2021,Mid Level,4
2021,30400000,Full-time,Technology,Data Scientist,Summer,others,"Machine Learning, Python, SQL, Statistics",3,8/10/2021,Executive,4
2021,90000,Full-time,General,Data Science Consultant,Summer,United States,"Communication, Python, SQL",2,6/26/2021,Mid Level,3
2021,52000,Full-time,Technology,Data Scientist,Winter,others,"Machine Learning, Python, SQL, Statistics",1,1/15/2021,Mid Level,4
2021,195000,Full-time,Technology,Machine Learning Infrastructure Engineer,Spring,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",2,4/1/2021,Senior Level,4
2021,32000,Full-time,Technology,Data Scientist,Spring,Spain,"Machine Learning, Python, SQL, Statistics",2,4/20/2021,Entry Level,4
2020,85000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,1/26/2020,Mid Level,4
2021,416000,Contractor,Technology,Principal Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",1,3/24/2021,Executive,4
2021,225000,Full-time,Technology,Machine Learning Scientist,Summer,Canada,"Deep Learning, Python, Scikit-learn, TensorFlow",2,6/2/2021,Executive,4
2021,40900,Full-time,Technology,Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",3,9/22/2021,Entry Level,4
2021,2500000,Full-time,Technology,Data Scientist,Winter,India,"Machine Learning, Python, SQL, Statistics",1,2/10/2021,Executive,4
2021,85000,Full-time,Technology,Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",3,9/22/2021,Mid Level,4
2021,180000,Full-time,Technology,Machine Learning Engineer,Spring,Poland,"Deep Learning, Python, Scikit-learn, TensorFlow",1,3/20/2021,Senior Level,4
2020,8000,Full-time,Finance,Data Analyst,Autumn,Pakistan,"Excel, Power BI, SQL, Tableau",4,10/4/2020,Entry Level,4
2020,4450000,Full-time,Technology,Data Engineer,Summer,Japan,"ETL, Python, SQL, Spark",3,8/7/2020,Executive,4
2020,100000,Full-time,Technology,Big Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,10/8/2020,Mid Level,4
2021,75000,Full-time,Technology,Machine Learning Engineer,Summer,others,"Deep Learning, Python, Scikit-learn, TensorFlow",2,6/28/2021,Mid Level,4
2020,423000,Full-time,General,Data Science Consultant,Summer,India,"Communication, Python, SQL",3,8/27/2020,Executive,3
2020,56000,Full-time,Technology,Lead Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",1,3/17/2020,Mid Level,4
2021,180000,Part-time,General,Computer Vision Engineer,Spring,others,"Communication, Python, SQL",1,3/8/2021,Senior Level,3
2021,75000,Full-time,Technology,Data Scientist,Summer,Germany,"Machine Learning, Python, SQL, Statistics",3,8/23/2021,Mid Level,4
2020,450000,Full-time,Finance,Product Data Analyst,Spring,India,"Excel, Power BI, SQL, Tableau",1,3/18/2020,Executive,4
2020,42000,Full-time,Technology,Data Engineer,Autumn,Greece,"ETL, Python, SQL, Spark",4,11/5/2020,Entry Level,4
2020,98000,Full-time,Finance,BI Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",4,12/21/2020,Mid Level,4
2021,48000,Full-time,Technology,Data Engineer,Spring,United Kingdom,"ETL, Python, SQL, Spark",2,4/3/2021,Entry Level,4
2021,48000,Full-time,Healthcare,Research Scientist,Autumn,France,"Data Analysis, Python, R, Statistics",3,9/25/2021,Entry Level,4
2021,21000,Full-time,Technology,Machine Learning Engineer,Winter,others,"Deep Learning, Python, Scikit-learn, TensorFlow",4,12/15/2021,Entry Level,4
2021,120000,Full-time,General,Data Analytics Manager,Summer,United States,"Communication, Python, SQL",3,8/6/2021,Senior Level,3
2021,20000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/1/2021,Entry Level,4
2020,325000,Full-time,General,Director of Data Science,Autumn,United States,"Communication, Python, SQL",4,10/4/2020,Executive,3
2021,200000,Full-time,Technology,Machine Learning Engineer,Winter,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",1,2/20/2021,Senior Level,4
2020,300000,Full-time,Technology,AI Scientist,Winter,others,"Machine Learning, NLP, Neural Networks, Python",4,12/8/2020,Executive,4
2021,160000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,1/25/2021,Senior Level,4
2021,50000,Full-time,Healthcare,Research Scientist,Autumn,United States,"Data Analysis, Python, R, Statistics",4,10/11/2021,Entry Level,4
2021,34000,Full-time,General,Data Science Engineer,Summer,Greece,"Communication, Python, SQL",3,7/6/2021,Entry Level,3
2021,69600,Full-time,Technology,Data Scientist,Spring,others,"Machine Learning, Python, SQL, Statistics",1,3/27/2021,Mid Level,4
2021,165000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,7/23/2021,Senior Level,4
2021,435000,Full-time,Technology,Big Data Engineer,Winter,others,"ETL, Python, SQL, Spark",4,12/4/2021,Executive,4
2020,37000,Full-time,Technology,Data Scientist,Winter,France,"Machine Learning, Python, SQL, Statistics",1,1/13/2020,Entry Level,4
2021,185000,Full-time,Technology,Principal Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,4/10/2021,Senior Level,4
2020,55000,Full-time,Technology,Data Scientist,Summer,Germany,"Machine Learning, Python, SQL, Statistics",2,6/14/2020,Mid Level,4
2021,76760,Full-time,Technology,Data Scientist,Summer,Germany,"Machine Learning, Python, SQL, Statistics",2,6/24/2021,Mid Level,4
2020,19000,Part-time,Technology,Data Scientist,Spring,others,"Machine Learning, Python, SQL, Statistics",1,3/16/2020,Entry Level,4
2020,110000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,10/5/2020,Senior Level,4
2021,140000,Full-time,General,Data Analytics Manager,Winter,United States,"Communication, Python, SQL",4,12/19/2021,Senior Level,3
2020,120000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,11/28/2020,Senior Level,4
2021,110000,Full-time,Technology,Data Scientist,Autumn,Canada,"Machine Learning, Python, SQL, Statistics",4,11/8/2021,Senior Level,4
2021,45000,Full-time,Finance,Finance Data Analyst,Summer,United Kingdom,"Excel, Power BI, SQL, Tableau",3,7/3/2021,Entry Level,4
2021,12000,Full-time,Technology,Machine Learning Scientist,Summer,Pakistan,"Deep Learning, Python, Scikit-learn, TensorFlow",3,7/20/2021,Entry Level,4
2021,65000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,10/9/2021,Mid Level,4
2021,74000,Full-time,Technology,Machine Learning Engineer,Winter,Japan,"Deep Learning, Python, Scikit-learn, TensorFlow",1,1/10/2021,Mid Level,4
2021,152000,Full-time,General,Data Science Manager,Summer,France,"Communication, Python, SQL",3,7/17/2021,Senior Level,3
2021,18000,Full-time,Technology,Big Data Engineer,Winter,others,"ETL, Python, SQL, Spark",4,12/12/2021,Entry Level,4
2020,60000,Full-time,General,Computer Vision Engineer,Spring,United States,"Communication, Python, SQL",2,5/17/2020,Mid Level,3
2021,130000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,10/18/2021,Senior Level,4
2021,102000,Full-time,General,Computer Vision Engineer,Spring,others,"Communication, Python, SQL",1,3/17/2021,Senior Level,3
2021,50000,Full-time,Finance,Business Data Analyst,Summer,others,"Excel, Power BI, SQL, Tableau",2,6/15/2021,Entry Level,4
2021,147000,Full-time,Technology,Principal Data Scientist,Winter,Germany,"Machine Learning, Python, SQL, Statistics",1,2/17/2021,Senior Level,4
2020,130000,Full-time,Technology,Principal Data Scientist,Winter,Germany,"Machine Learning, Python, SQL, Statistics",4,12/16/2020,Senior Level,4
2020,34000,Full-time,Technology,Data Scientist,Spring,Spain,"Machine Learning, Python, SQL, Statistics",2,4/4/2020,Entry Level,4
2021,39600,Full-time,Technology,Data Scientist,Summer,Spain,"Machine Learning, Python, SQL, Statistics",2,6/22/2021,Entry Level,4
2021,1335000,Full-time,Technology,AI Scientist,Spring,others,"Deep Learning, NLP, Neural Networks, Python",2,5/18/2021,Executive,4
2020,80000,Full-time,Technology,Data Scientist,Spring,others,"Machine Learning, Python, SQL, Statistics",1,3/16/2020,Mid Level,4
2020,55000,Full-time,Technology,Data Scientist,Autumn,others,"Machine Learning, Python, SQL, Statistics",4,10/1/2020,Mid Level,4
2021,115000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/27/2021,Senior Level,4
2021,235000,Full-time,Technology,Principal Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/12/2021,Executive,4
2021,1450000,Full-time,Finance,Lead Data Analyst,Winter,India,"Excel, Power BI, SQL, Tableau",4,12/22/2021,Executive,4
2021,12000,Part-time,Technology,AI Scientist,Winter,United States,"Deep Learning, NLP, Neural Networks, Python",1,2/2/2021,Entry Level,4
2021,75000,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",3,9/12/2021,Mid Level,4
2021,62000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,1/1/2021,Mid Level,4
2021,73000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,2/1/2021,Mid Level,4
2021,38400,Full-time,Technology,Data Engineer,Summer,Netherlands,"ETL, Python, SQL, Spark",3,7/20/2021,Entry Level,4
2020,190200,Full-time,General,Data Science Manager,Winter,United States,"Communication, Python, SQL",4,12/12/2020,Senior Level,3
2020,118000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/8/2020,Senior Level,4
2020,138350,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/14/2020,Senior Level,4
2020,130800,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",1,3/25/2020,Senior Level,4
2020,40000,Full-time,Technology,Machine Learning Engineer,Winter,others,"Deep Learning, Python, Scikit-learn, TensorFlow",1,1/10/2020,Entry Level,4
2021,168000,Full-time,General,Director of Data Science,Autumn,Japan,"Communication, Python, SQL",4,10/20/2021,Senior Level,3
2021,160000,Full-time,Technology,Data Scientist,Summer,others,"Machine Learning, Python, SQL, Statistics",2,6/21/2021,Senior Level,4
2021,423000,Full-time,Technology,Applied Machine Learning Scientist,Spring,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",1,3/19/2021,Executive,4
2021,24000,Full-time,Technology,Data Engineer,Summer,others,"ETL, Python, SQL, Spark",3,8/14/2021,Entry Level,4
2021,165000,Full-time,General,Data Specialist,Summer,United States,"Communication, Python, SQL",2,6/4/2021,Senior Level,3
2020,412000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,7/25/2020,Executive,4
2021,151000,Full-time,Technology,Principal Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,5/8/2021,Senior Level,4
2020,105000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,8/16/2020,Senior Level,4
2020,100000,Contractor,Finance,BUnited Statesiness Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,2/18/2020,Mid Level,4
2021,7000000,Full-time,General,Data Science Manager,Spring,India,"Communication, Python, SQL",2,4/12/2021,Executive,3
2025,27000,Full-time,Finance,Junior Data Analyst,Summer,United Kingdom,"Excel, Power BI, SQL, Tableau",3,8/26/2025,Entry Level,4
2025,37000,Full-time,General,Market Data Compliance Analyst,Spring,United Kingdom,"Communication, Python, SQL",1,3/5/2025,Entry Level,3
2025,31000,Full-time,Finance,Junior Innovation and Data Analyst,Summer,United Kingdom,"Excel, Power BI, SQL, Tableau",3,7/8/2025,Entry Level,4
2025,135000,Full-time,Finance,Junior Data Analyst,Summer,United Kingdom,"Excel, Power BI, SQL, Tableau",3,8/22/2025,Senior Level,4
2025,135000,Full-time,Finance,Research Officer (Data Analyst),Summer,United Kingdom,"Excel, Power BI, SQL, Tableau",2,6/19/2025,Senior Level,4
2025,27000,Full-time,General,Junior Power BI Analyst,Autumn,United Kingdom,"Communication, Python, SQL",4,11/10/2025,Entry Level,3
2025,135000,Full-time,Finance,Data Analyst  ,Summer,United Kingdom,"Excel, Power BI, SQL, Tableau",3,8/19/2025,Senior Level,4
2025,135000,Full-time,Finance,Data Analyst,Summer,United Kingdom,"Excel, Power BI, SQL, Tableau",3,7/5/2025,Senior Level,4
2025,400000,Full-time,Finance,Data Analyst,Autumn,United Kingdom,"Excel, Power BI, SQL, Tableau",4,11/26/2025,Executive,4
2025,40000,Full-time,Finance,Data Analyst,Spring,United Kingdom,"Excel, Power BI, SQL, Tableau",2,5/9/2025,Entry Level,4
2025,42000,Full-time,Finance,Data Analyst,Summer,United Kingdom,"Excel, Power BI, SQL, Tableau",3,7/22/2025,Entry Level,4
2025,24000,Full-time,Finance,Data Analyst Student Placement,Autumn,United Kingdom,"Excel, Power BI, SQL, Tableau",3,9/1/2025,Entry Level,4
2025,24000,Full-time,Finance,Data Analyst,Winter,United Kingdom,"Excel, Power BI, SQL, Tableau",1,1/22/2025,Entry Level,4
2025,30000,Full-time,Finance,Data Analyst OFFICE BASED,Autumn,United Kingdom,"Excel, Power BI, SQL, Tableau",4,10/19/2025,Entry Level,4
2025,35000,Full-time,Finance,Data Analyst,Winter,United Kingdom,"Excel, Power BI, SQL, Tableau",4,12/4/2025,Entry Level,4
2025,28000,Full-time,Finance,Data Analyst,Autumn,United Kingdom,"Excel, Power BI, SQL, Tableau",4,10/5/2025,Entry Level,4
2025,34000,Full-time,General,Data and Insight Analyst,Autumn,United Kingdom,"Communication, Python, SQL",4,10/19/2025,Entry Level,3
2025,50000,Full-time,Finance,Performance Data Analyst  ,Winter,United Kingdom,"Excel, Power BI, SQL, Tableau",4,12/4/2025,Entry Level,4
2025,135000,Full-time,Finance,Data Analyst,Spring,United Kingdom,"Excel, Power BI, SQL, Tableau",2,4/19/2025,Senior Level,4
2025,30000,Full-time,Finance,Data Analyst,Winter,United Kingdom,"Excel, Power BI, SQL, Tableau",4,12/11/2025,Entry Level,4
2025,63000,Full-time,Finance,Data Analyst,Winter,United Kingdom,"Excel, Power BI, SQL, Tableau",1,2/14/2025,Mid Level,4
2025,27000,Full-time,Finance,Data Analyst,Summer,United Kingdom,"Excel, Power BI, SQL, Tableau",3,7/5/2025,Entry Level,4
2025,37000,Full-time,Finance,Data Analyst,Summer,United Kingdom,"Excel, Power BI, SQL, Tableau",3,7/28/2025,Entry Level,4
2025,38000,Full-time,Finance,"Data Analyst – Power BI, Dynamics & Data Warehouse",Autumn,United Kingdom,"Excel, Power BI, SQL, Tableau",4,11/13/2025,Entry Level,4
2025,135000,Full-time,General,Junior Data Protection Analyst,Winter,United Kingdom,"Communication, Python, SQL",1,1/25/2025,Senior Level,3
2025,33000,Full-time,Finance,Data Analyst Apprentice,Summer,United Kingdom,"Excel, Power BI, SQL, Tableau",2,6/28/2025,Entry Level,4
2025,45000,Full-time,Finance,Data Analyst,Autumn,United Kingdom,"Excel, Power BI, SQL, Tableau",4,11/23/2025,Entry Level,4
2025,43000,Full-time,Finance,Data Analyst,Spring,United Kingdom,"Excel, Power BI, SQL, Tableau",2,5/5/2025,Entry Level,4
2025,45000,Full-time,Finance,Data Analyst,Winter,United Kingdom,"Excel, Power BI, SQL, Tableau",1,2/17/2025,Entry Level,4
2025,43000,Full-time,Finance,Data Analyst,Winter,United Kingdom,"Excel, Power BI, SQL, Tableau",4,12/12/2025,Entry Level,4
2025,27000,Full-time,Technology,Graduate Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,10/10/2025,Entry Level,4
2025,50000,Full-time,Technology,Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,10/21/2025,Entry Level,4
2025,135000,Full-time,Technology,AI / Data Scientist Intern,Winter,United Kingdom,"Deep Learning, Machine Learning, NLP, Neural Networks, Python, SQL, Statistics",4,12/14/2025,Senior Level,7
2025,60000,Full-time,Technology,Data Scientist,Spring,United Kingdom,"Machine Learning, Python, SQL, Statistics",2,4/10/2025,Mid Level,4
2025,49000,Full-time,Technology,Data Scientist  ,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",3,9/2/2025,Entry Level,4
2025,35000,Full-time,Technology,Jr Data Scientist,Spring,United Kingdom,"Machine Learning, Python, SQL, Statistics",2,4/25/2025,Entry Level,4
2025,38000,Full-time,Technology,Data Scientist,Spring,United Kingdom,"Machine Learning, Python, SQL, Statistics",2,5/4/2025,Entry Level,4
2025,33000,Full-time,Technology,Data Scientist,Winter,United Kingdom,"Machine Learning, Python, SQL, Statistics",1,1/27/2025,Entry Level,4
2025,43000,Full-time,Technology,Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,11/4/2025,Entry Level,4
2025,29000,Full-time,Technology,Junior Data Scientist (Associate II  ,Summer,United Kingdom,"Machine Learning, Python, SQL, Statistics",3,8/4/2025,Entry Level,4
2025,28000,Full-time,Technology,Data Scientist/Statistician,Spring,United Kingdom,"Machine Learning, Python, SQL, Statistics",1,3/15/2025,Entry Level,4
2025,45000,Full-time,Technology,Graduate Data Scientist,Summer,United Kingdom,"Machine Learning, Python, SQL, Statistics",2,6/13/2025,Entry Level,4
2025,50000,Full-time,Technology,Data Scientist (Predictive Analytics Specialist),Spring,United Kingdom,"Machine Learning, Python, SQL, Statistics",2,4/12/2025,Entry Level,4
2025,69000,Full-time,Technology,Data Scientist,Summer,United Kingdom,"Machine Learning, Python, SQL, Statistics",2,6/1/2025,Mid Level,4
2025,60000,Full-time,Technology,Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,11/2/2025,Mid Level,4
2025,28000,Full-time,General,Data Specialist,Autumn,United Kingdom,"Communication, Python, SQL",3,9/13/2025,Entry Level,3
2025,42000,Full-time,Technology,Data Scientist,Spring,United Kingdom,"Machine Learning, Python, SQL, Statistics",2,4/6/2025,Entry Level,4
2025,60000,Full-time,Technology,Data Scientist,Summer,United Kingdom,"Machine Learning, Python, SQL, Statistics",3,7/26/2025,Mid Level,4
2025,71000,Full-time,Technology,Data Scientist,Winter,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,12/16/2025,Mid Level,4
2025,101000,Full-time,Technology,Data Scientist II,Spring,United Kingdom,"Machine Learning, Python, SQL, Statistics",1,3/9/2025,Senior Level,4
2025,45000,Full-time,General,Sport Scientist ,Summer,United Kingdom,"Communication, Python, SQL",2,6/11/2025,Entry Level,3
2025,57000,Full-time,Technology,"Data Scientist I, Competitive Intelligence",Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,11/26/2025,Mid Level,4
2025,32000,Full-time,Technology,Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",3,9/11/2025,Entry Level,4
2025,135000,Full-time,General,Data Science Intern,Spring,United Kingdom,"Communication, Python, SQL",1,3/8/2025,Senior Level,3
2025,135000,Full-time,Technology,Data Scientist,Winter,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,12/19/2025,Senior Level,4
2025,135000,Full-time,Technology,Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,10/9/2025,Senior Level,4
2025,30000,Full-time,Technology,Data Scientist,Winter,United Kingdom,"Machine Learning, Python, SQL, Statistics",1,1/4/2025,Entry Level,4
2025,135000,Full-time,Technology,Data Scientist,Summer,United Kingdom,"Machine Learning, Python, SQL, Statistics",3,7/25/2025,Senior Level,4
2025,35000,Full-time,Technology,Health Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,11/16/2025,Entry Level,4
2025,135000,Full-time,Technology,Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,10/23/2025,Senior Level,4
2025,35000,Full-time,Technology,Health Data Scientist,Spring,United Kingdom,"Machine Learning, Python, SQL, Statistics",2,4/8/2025,Entry Level,4
2025,27000,Full-time,Technology,Junior Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,11/3/2025,Entry Level,4
2025,44000,Full-time,Technology,Junior Data Engineer,Winter,United Kingdom,"ETL, Python, SQL, Spark",1,2/6/2025,Entry Level,4
2025,58000,Full-time,Technology,Data Engineer (Hadoop / Postgres / SQL),Summer,United Kingdom,"ETL, Python, SQL, Spark",3,8/24/2025,Mid Level,4
2025,40000,Full-time,Technology,Data Engineer,Winter,United Kingdom,"ETL, Python, SQL, Spark",1,2/23/2025,Entry Level,4
2025,40000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,11/16/2025,Entry Level,4
2025,38000,Full-time,Finance,Data Analyst (Data Engineer),Autumn,United Kingdom,"ETL, Excel, Power BI, Python, SQL, Spark, Tableau",4,11/17/2025,Entry Level,7
2025,135000,Full-time,Technology,Data Engineer,Spring,United Kingdom,"ETL, Python, SQL, Spark",2,5/13/2025,Senior Level,4
2025,40000,Full-time,Technology,Data Engineer,Spring,United Kingdom,"ETL, Python, SQL, Spark",2,5/2/2025,Entry Level,4
2025,36000,Full-time,Technology,NHS Commissioning Data Engineer (SQL/SSIS),Summer,United Kingdom,"ETL, Python, SQL, Spark",2,6/14/2025,Entry Level,4
2025,45000,Full-time,Technology,Data Engineer (Hybrid),Summer,United Kingdom,"ETL, Python, SQL, Spark",3,8/17/2025,Entry Level,4
2025,25000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",3,9/2/2025,Entry Level,4
2025,70000,Full-time,Technology,Data Engineer / Analytics Engineer,Spring,United Kingdom,"ETL, Python, SQL, Spark",2,5/16/2025,Mid Level,4
2025,29000,Full-time,Technology,Junior Data Engineer,Winter,United Kingdom,"ETL, Python, SQL, Spark",4,12/26/2025,Entry Level,4
2025,55000,Full-time,Technology,Data Engineer,Spring,United Kingdom,"ETL, Python, SQL, Spark",2,4/22/2025,Mid Level,4
2025,40000,Full-time,Technology,Data Engineer,Winter,United Kingdom,"ETL, Python, SQL, Spark",4,12/2/2025,Entry Level,4
2025,30000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,11/15/2025,Entry Level,4
2025,45000,Full-time,Technology,Data Engineer,Spring,United Kingdom,"ETL, Python, SQL, Spark",1,3/26/2025,Entry Level,4
2025,54000,Full-time,Technology,Snr/Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",3,9/24/2025,Mid Level,4
2025,135000,Full-time,Technology,Junior Data Engineer in Prague,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,10/12/2025,Senior Level,4
2025,135000,Full-time,Technology,Data Engineer,Summer,United Kingdom,"ETL, Python, SQL, Spark",3,7/21/2025,Senior Level,4
2025,80000,Full-time,General,Data Analytics Engineer,Summer,United Kingdom,"Communication, Python, SQL",3,7/14/2025,Mid Level,3
2025,55000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",3,9/23/2025,Mid Level,4
2025,55000,Full-time,General,Data Analytics Engineer,Autumn,United Kingdom,"Communication, Python, SQL",3,9/24/2025,Mid Level,3
2025,58000,Full-time,Technology,Data Engineer,Spring,United Kingdom,"ETL, Python, SQL, Spark",2,5/28/2025,Mid Level,4
2025,56000,Full-time,Technology,"Data Engineer, Content Understanding",Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,10/15/2025,Mid Level,4
2025,50000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,10/10/2025,Entry Level,4
2025,135000,Full-time,Technology,Data Engineer  ,Winter,United Kingdom,"ETL, Python, SQL, Spark",4,12/9/2025,Senior Level,4
2025,35000,Full-time,Technology,Fabric Data Engineer,Summer,United Kingdom,"ETL, Python, SQL, Spark",3,7/10/2025,Entry Level,4
2025,35000,Full-time,Technology,Data Engineer,Summer,United Kingdom,"ETL, Python, SQL, Spark",2,6/18/2025,Entry Level,4
2025,33000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,10/1/2025,Entry Level,4
2025,35000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,10/6/2025,Entry Level,4
2025,33000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,11/11/2025,Entry Level,4
2025,27000,Full-time,General,Junior Power BI Analyst,Autumn,United Kingdom,"Communication, Python, SQL",3,9/7/2025,Entry Level,3
2025,51000,Full-time,General,Power BI Developer,Autumn,United Kingdom,"Communication, Python, SQL",3,9/16/2025,Mid Level,3
2025,45000,Full-time,General,Power BI Developer,Winter,United Kingdom,"Communication, Python, SQL",4,12/19/2025,Entry Level,3
2025,47000,Full-time,General,Senior Power BI Developer,Autumn,United Kingdom,"Communication, Python, SQL",3,9/8/2025,Entry Level,3
2025,135000,Full-time,General,Power BI Developer,Summer,United Kingdom,"Communication, Python, SQL",3,8/5/2025,Senior Level,3
2025,84000,Full-time,General,Power BI Developer,Winter,United Kingdom,"Communication, Python, SQL",1,2/24/2025,Mid Level,3
2025,38000,Full-time,Finance,"Data Analyst – Power BI, Dynamics & Data Warehouse",Autumn,United Kingdom,"Excel, Power BI, SQL, Tableau",4,10/7/2025,Entry Level,4
2025,53000,Full-time,General,Power BI Developer,Winter,United Kingdom,"Communication, Python, SQL",4,12/24/2025,Mid Level,3
2025,46000,Full-time,General,BI Developer,Summer,United Kingdom,"Communication, Python, SQL",3,8/2/2025,Entry Level,3
2025,135000,Full-time,General,SQL BI Developer,Autumn,United Kingdom,"Communication, Python, SQL",4,10/24/2025,Senior Level,3
2025,135000,Full-time,General,BI Reports Developer,Summer,United Kingdom,"Communication, Python, SQL",3,8/24/2025,Senior Level,3
