work_year,employment_type,job_title,salary,salary_currency,company_location,country,code,country_name,skills,industry,posting_date,season,quarter
2022,FT,Lead Machine Learning Engineer,80000,EUR,DE,Germany,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-03-23,Spring,1
2021,FT,Machine Learning Engineer,20000,USD,IN,India,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-07-08,Summer,3
2022,FT,Computer Vision Engineer,125000,USD,US,United States,,,"Communication, Python, SQL",General,2022-02-28,Winter,1
2021,FT,Data Scientist,700000,INR,IN,India,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-02-25,Winter,1
2021,FT,Machine Learning Scientist,120000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-02-27,Winter,1
2021,PT,Data Analyst,8760,EUR,ES,Spain,,,"Excel, Power BI, SQL, Tableau",Finance,2021-01-01,Winter,1
2021,FT,Applied Data Scientist,80000,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-03-05,Spring,1
2022,FT,ML Engineer,20000,EUR,PT,Portugal,,,"Communication, Python, SQL",General,2022-09-02,Autumn,3
2021,FT,Data Analyst,50000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-02-04,Winter,1
2021,FT,Principal Data Engineer,200000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-11-03,Autumn,4
2021,FT,Big Data Engineer,60000,USD,RO,Romania,,,"ETL, Python, SQL, Spark",Technology,2021-01-22,Winter,1
2021,FT,Data Engineer,200000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-03-21,Spring,1
2021,FT,Machine Learning Developer,100000,USD,IQ,Iraq,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-02-07,Winter,1
2021,FT,Data Engineer,100000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-01-01,Winter,1
2021,FT,Machine Learning Engineer,70000,EUR,BE,Belgium,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-06-25,Summer,2
2020,FT,Data Engineer,51999,EUR,DE,Germany,,,"ETL, Python, SQL, Spark",Technology,2020-09-22,Autumn,3
2021,FT,Research Scientist,53000,EUR,FR,France,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-04-13,Spring,2
2021,FT,Data Engineer,60000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2021-10-13,Autumn,4
2021,FT,Data Architect,170000,USD,US,United States,,,"Communication, Python, SQL",General,2021-04-11,Spring,2
2021,FT,Data Architect,150000,USD,US,United States,,,"Communication, Python, SQL",General,2021-09-13,Autumn,3
2021,FT,BI Data Analyst,55000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-07-14,Summer,3
2021,FT,Director of Data Science,250000,USD,US,United States,,,"Communication, Python, SQL",General,2021-10-26,Autumn,4
2021,FT,Data Engineer,80000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-05-07,Spring,2
2020,FT,Big Data Engineer,70000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2020-05-16,Spring,2
2021,FT,Director of Data Science,110000,EUR,DE,Germany,,,"Communication, Python, SQL",General,2021-06-19,Summer,2
2021,FT,Data Science Consultant,54000,EUR,DE,Germany,,,"Communication, Python, SQL",General,2021-03-04,Spring,1
2020,FT,Data Scientist,60000,EUR,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-08-17,Summer,3
2021,FT,Head of Data Science,85000,USD,RU,,,,"Communication, Python, SQL",General,2021-09-02,Autumn,3
2021,FT,Head of Data,230000,USD,RU,,,,"Communication, Python, SQL",General,2021-11-04,Autumn,4
2021,FT,Machine Learning Engineer,125000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-08-06,Summer,3
2021,FT,Data Analytics Manager,120000,USD,US,United States,,,"Communication, Python, SQL",General,2021-08-28,Summer,3
2020,FT,Research Scientist,450000,USD,US,United States,,,"Data Analysis, Python, R, Statistics",Healthcare,2020-09-18,Autumn,3
2020,FT,Data Analyst,41000,EUR,FR,France,,,"Excel, Power BI, SQL, Tableau",Finance,2020-12-22,Winter,4
2020,FT,Data Engineer,65000,EUR,AT,Austria,,,"ETL, Python, SQL, Spark",Technology,2020-03-18,Spring,1
2021,FT,Data Science Engineer,159500,CAD,CA,Canada,,,"Communication, Python, SQL",General,2021-07-08,Summer,3
2021,FT,Data Science Manager,144000,USD,US,United States,,,"Communication, Python, SQL",General,2021-11-07,Autumn,4
2021,FT,Data Scientist,13400,USD,UA,Ukraine,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-07-08,Summer,3
2021,FT,Data Scientist,95000,CAD,CA,Canada,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-12-28,Winter,4
2021,FT,Data Scientist,150000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-07-06,Summer,3
2020,FT,Data Science Consultant,103000,USD,US,United States,,,"Communication, Python, SQL",General,2020-10-02,Autumn,4
2021,FT,Data Engineer,153000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-10-19,Autumn,4
2021,FT,Data Engineer,90000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-11-05,Autumn,4
2021,FT,Data Analyst,90000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-08-11,Summer,3
2021,FT,Data Analyst,60000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-06-25,Summer,2
2021,FT,Data Scientist,50000,USD,NG,Nigeria,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-10-25,Autumn,4
2021,PT,AI Scientist,12000,USD,US,United States,,,"Deep Learning, NLP, Neural Networks, Python",Technology,2021-01-13,Winter,1
2021,PT,3D Computer Vision Researcher,400000,INR,IN,India,,,"Communication, Python, SQL",General,2021-11-23,Autumn,4
2021,CT,ML Engineer,270000,USD,US,United States,,,"Communication, Python, SQL",General,2021-07-14,Summer,3
2021,FT,Applied Data Scientist,68000,CAD,CA,Canada,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-02-02,Winter,1
2021,FT,Machine Learning Engineer,40000,EUR,ES,Spain,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-03-07,Spring,1
2021,FT,Director of Data Science,130000,EUR,PL,Poland,,,"Communication, Python, SQL",General,2021-07-14,Summer,3
2021,FT,Data Engineer,110000,PLN,PL,Poland,,,"ETL, Python, SQL, Spark",Technology,2021-06-06,Summer,2
2021,FT,Data Analytics Engineer,110000,USD,US,United States,,,"Communication, Python, SQL",General,2021-02-20,Winter,1
2021,FT,Research Scientist,60000,GBP,GB,United Kingdom,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-08-18,Summer,3
2020,FT,Machine Learning Engineer,250000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2020-11-17,Autumn,4
2021,FT,Data Analyst,50000,EUR,FR,France,,,"Excel, Power BI, SQL, Tableau",Finance,2021-10-18,Autumn,4
2021,FT,Data Analyst,80000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-01-02,Winter,1
2020,FT,Data Analyst,10000,USD,NG,Nigeria,,,"Excel, Power BI, SQL, Tableau",Finance,2020-07-18,Summer,3
2020,FT,Machine Learning Engineer,138000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2020-06-01,Summer,2
2021,FT,Data Engineer,140000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-10-19,Autumn,4
2021,FT,Data Analytics Engineer,67000,EUR,DE,Germany,,,"Communication, Python, SQL",General,2021-12-19,Winter,4
2021,FT,Lead Data Analyst,170000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-11-14,Autumn,4
2021,FT,Data Analyst,80000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-07-08,Summer,3
2020,FT,Data Scientist,45760,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-11-05,Autumn,4
2021,FT,BI Data Analyst,100000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-11-27,Autumn,4
2021,FT,Data Scientist,45000,EUR,FR,France,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-10-11,Autumn,4
2021,FT,Head of Data,235000,USD,US,United States,,,"Communication, Python, SQL",General,2021-10-08,Autumn,4
2021,FT,BI Data Analyst,150000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-04-03,Spring,2
2020,FT,Data Engineer,70000,EUR,ES,Spain,,,"ETL, Python, SQL, Spark",Technology,2020-07-28,Summer,3
2021,FT,Machine Learning Scientist,225000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-02-17,Winter,1
2021,FT,Data Science Consultant,65000,EUR,DE,Germany,,,"Communication, Python, SQL",General,2021-11-07,Autumn,4
2020,FT,Machine Learning Infrastructure Engineer,44000,EUR,PT,Portugal,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2020-07-16,Summer,3
2021,FT,Marketing Data Analyst,75000,EUR,DK,Denmark,,,"Excel, Power BI, SQL, Tableau",Finance,2021-06-01,Summer,2
2021,FT,Lead Data Engineer,75000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2021-04-08,Spring,2
2021,FT,Data Engineer,82500,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2021-02-22,Winter,1
2021,FT,Machine Learning Engineer,80000,EUR,DE,Germany,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-03-05,Spring,1
2021,FT,Data Engineer,2250000,INR,IN,India,,,"ETL, Python, SQL, Spark",Technology,2021-10-14,Autumn,4
2021,FT,Data Engineer,150000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-05-10,Spring,2
2021,FT,Data Engineer,115000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-08-11,Summer,3
2021,FT,Research Scientist,235000,CAD,CA,Canada,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-10-01,Autumn,4
2021,FT,Data Analyst,37456,GBP,GB,United Kingdom,,,"Excel, Power BI, SQL, Tableau",Finance,2021-11-22,Autumn,4
2020,FT,Data Engineer,106000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2020-11-28,Autumn,4
2020,FT,Data Engineer,88000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2020-05-13,Spring,2
2021,FT,BI Data Analyst,11000000,HUF,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-03-08,Spring,1
2021,FT,Data Engineer,150000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-06-10,Summer,2
2020,PT,ML Engineer,14000,EUR,DE,Germany,,,"Communication, Python, SQL",General,2020-08-02,Summer,3
2021,FT,Computer Vision Software Engineer,81000,EUR,US,United States,,,"Git, Java, Python, System Design",Technology,2021-01-05,Winter,1
2021,FT,Computer Vision Software Engineer,70000,USD,US,United States,,,"Git, Java, Python, System Design",Technology,2021-05-06,Spring,2
2020,FT,Data Scientist,60000,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-11-21,Autumn,4
2021,FT,Cloud Data Engineer,120000,SGD,SG,Singapore,,,"ETL, Python, SQL, Spark",Technology,2021-05-16,Spring,2
2021,FT,Data Scientist,2200000,INR,IN,India,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-07-01,Summer,3
2021,FT,Lead Data Engineer,276000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-05-12,Spring,2
2020,FT,Data Engineer,188000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2020-08-25,Summer,3
2021,FT,Cloud Data Engineer,160000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-07-06,Summer,3
2020,FT,Data Scientist,105000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-06-16,Summer,2
2021,FT,Data Engineer,200000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-10-02,Autumn,4
2021,FT,Data Engineer,174000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-06-04,Summer,2
2021,FT,Data Analyst,93000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-06-07,Summer,2
2021,FT,Data Scientist,2100000,INR,IN,India,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-11-19,Autumn,4
2021,FT,Research Scientist,51400,EUR,PT,Portugal,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-01-20,Winter,1
2021,FT,Data Scientist,90000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-04-06,Spring,2
2020,FT,Data Engineer,61500,EUR,FR,France,,,"ETL, Python, SQL, Spark",Technology,2020-10-21,Autumn,4
2020,FT,Data Analyst,450000,INR,IN,India,,,"Excel, Power BI, SQL, Tableau",Finance,2020-09-08,Autumn,3
2020,FT,Data Engineer,720000,MXN,MX,Mexico,,,"ETL, Python, SQL, Spark",Technology,2020-11-27,Autumn,4
2021,FT,Principal Data Analyst,170000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-10-02,Autumn,4
2021,FT,Data Engineer,70000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2021-06-10,Summer,2
2021,FT,Data Engineer,108000,TRY,TR,,,,"ETL, Python, SQL, Spark",Technology,2021-01-11,Winter,1
2021,FT,Data Scientist,31000,EUR,FR,France,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-11-03,Autumn,4
2021,FT,Data Engineer,52500,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2021-06-11,Summer,2
2020,FT,Data Analyst,91000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2020-04-28,Spring,2
2021,FT,Big Data Architect,125000,CAD,CA,Canada,,,"Communication, Python, SQL",General,2021-11-12,Autumn,4
2021,FT,Data Scientist,165000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-08-21,Summer,3
2021,FT,Data Analyst,80000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-07-24,Summer,3
2021,FT,Data Scientist,130000,CAD,CA,Canada,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-11-21,Autumn,4
2021,FT,Data Engineer,1600000,INR,IN,India,,,"ETL, Python, SQL, Spark",Technology,2021-10-10,Autumn,4
2020,FT,Research Scientist,42000,USD,NL,Netherlands,,,"Data Analysis, Python, R, Statistics",Healthcare,2020-10-05,Autumn,4
2020,FT,Lead Data Scientist,115000,USD,AE,United Arab Emirates,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-06-19,Summer,2
2021,FT,Research Scientist,80000,CAD,CA,Canada,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-03-02,Spring,1
2020,FT,Machine Learning Scientist,260000,USD,JP,Japan,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2020-08-14,Summer,3
2021,FT,Head of Data Science,110000,USD,US,United States,,,"Communication, Python, SQL",General,2021-08-27,Summer,3
2021,FT,Data Architect,180000,USD,US,United States,,,"Communication, Python, SQL",General,2021-05-23,Spring,2
2021,FT,Data Analyst,200000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-01-20,Winter,1
2020,FT,Big Data Engineer,85000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2020-03-27,Spring,1
2021,FT,Data Engineer,200000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-02-13,Winter,1
2021,FT,ML Engineer,256000,USD,US,United States,,,"Communication, Python, SQL",General,2021-02-10,Winter,1
2021,FT,Data Engineer,110000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-06-20,Summer,2
2020,FT,Data Scientist,70000,EUR,DE,Germany,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-12-27,Winter,4
2021,FT,Data Engineer,72500,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-07-19,Summer,3
2021,FT,Machine Learning Engineer,185000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-08-07,Summer,3
2021,PT,Data Engineer,59000,EUR,NL,Netherlands,,,"ETL, Python, SQL, Spark",Technology,2021-06-23,Summer,2
2021,FT,Research Scientist,100000,USD,CN,China,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-05-17,Spring,2
2021,FT,Data Engineer,112000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-07-07,Summer,3
2020,FT,Machine Learning Engineer,150000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2020-07-11,Summer,3
2021,FT,Data Scientist,180000,TRY,TR,,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-11-11,Autumn,4
2021,FT,AI Scientist,55000,USD,ES,Spain,,,"Deep Learning, NLP, Neural Networks, Python",Technology,2021-08-07,Summer,3
2021,FT,Data Scientist,58000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-01-24,Winter,1
2021,FT,Data Scientist,100000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-12-22,Winter,4
2021,FT,Data Scientist,65720,EUR,FR,France,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-11-04,Autumn,4
2021,FT,Machine Learning Engineer,85000,USD,DE,Germany,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-02-09,Winter,1
2021,FT,Data Science Consultant,65000,EUR,DE,Germany,,,"Communication, Python, SQL",General,2021-02-21,Winter,1
2021,CT,Staff Data Scientist,105000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-01-03,Winter,1
2020,FT,Data Analyst,72000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2020-04-18,Spring,2
2021,FT,Data Engineer,55000,EUR,DE,Germany,,,"ETL, Python, SQL, Spark",Technology,2021-01-27,Winter,1
2021,FT,Data Engineer,250000,TRY,TR,,,,"ETL, Python, SQL, Spark",Technology,2021-10-24,Autumn,4
2021,FT,Data Engineer,111775,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-06-09,Summer,2
2021,FT,Data Engineer,93150,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-11-16,Autumn,4
2021,FT,Lead Data Engineer,160000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-11-07,Autumn,4
2021,FT,Data Scientist,21600,EUR,DE,Germany,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-04-04,Spring,2
2021,FT,Machine Learning Engineer,4900000,INR,IN,India,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-08-15,Summer,3
2021,FT,Data Scientist,1250000,INR,IN,India,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-05-21,Spring,2
2021,FT,Data Analyst,54000,EUR,DE,Germany,,,"Excel, Power BI, SQL, Tableau",Finance,2021-10-03,Autumn,4
2020,FT,Lead Data Scientist,190000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-12-01,Winter,4
2021,FT,Director of Data Science,120000,EUR,DE,Germany,,,"Communication, Python, SQL",General,2021-07-07,Summer,3
2021,FT,Big Data Engineer,1200000,INR,IN,India,,,"ETL, Python, SQL, Spark",Technology,2021-01-08,Winter,1
2021,FT,Data Analyst,90000,CAD,CA,Canada,,,"Excel, Power BI, SQL, Tableau",Finance,2021-12-11,Winter,4
2020,FT,Data Scientist,11000000,HUF,HU,,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-03-07,Spring,1
2021,FT,Data Scientist,135000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-05-06,Spring,2
2021,FT,Machine Learning Engineer,21000,EUR,DE,Germany,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-11-09,Autumn,4
2021,FT,Data Science Manager,4000000,INR,US,United States,,,"Communication, Python, SQL",General,2021-01-09,Winter,1
2021,FT,Machine Learning Engineer,1799997,INR,IN,India,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-10-19,Autumn,4
2021,FT,BI Data Analyst,9272,USD,KE,Kenya,,,"Excel, Power BI, SQL, Tableau",Finance,2021-04-11,Spring,2
2021,FT,Data Scientist,147000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-06-07,Summer,2
2021,FT,Research Scientist,120500,CAD,CA,Canada,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-04-02,Spring,2
2021,FT,Data Science Manager,174000,USD,US,United States,,,"Communication, Python, SQL",General,2021-02-21,Winter,1
2020,FT,Business Data Analyst,135000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2020-06-14,Summer,2
2021,FT,Machine Learning Engineer,21844,USD,CO,,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-01-21,Winter,1
2020,FT,Lead Data Engineer,125000,USD,NZ,,,,"ETL, Python, SQL, Spark",Technology,2020-11-11,Autumn,4
2020,FT,Data Scientist,45000,EUR,FR,France,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-05-13,Spring,2
2020,FT,Data Scientist,3000000,INR,IN,India,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-09-21,Autumn,3
2021,FT,Data Science Consultant,59000,EUR,ES,Spain,,,"Communication, Python, SQL",General,2021-01-15,Winter,1
2021,FT,Data Analytics Engineer,50000,USD,GB,United Kingdom,,,"Communication, Python, SQL",General,2021-05-13,Spring,2
2020,FT,Data Scientist,35000,EUR,FR,France,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-12-26,Winter,4
2020,FT,Lead Data Analyst,87000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2020-12-21,Winter,4
2021,FT,Data Engineer,22000,EUR,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-06-04,Summer,2
2021,FT,Data Scientist,76760,EUR,DE,Germany,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-10-09,Autumn,4
2021,FT,Big Data Engineer,1672000,INR,IN,India,,,"ETL, Python, SQL, Spark",Technology,2021-02-28,Winter,1
2021,FT,Data Scientist,420000,INR,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-12-18,Winter,4
2021,FT,Machine Learning Engineer,81000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-06-03,Summer,2
2021,FT,Data Scientist,30400000,CLP,CL,Chile,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-08-10,Summer,3
2021,FT,Data Science Consultant,90000,USD,US,United States,,,"Communication, Python, SQL",General,2021-06-26,Summer,2
2021,FT,Data Scientist,52000,EUR,AT,Austria,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-01-15,Winter,1
2021,FT,Machine Learning Infrastructure Engineer,195000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-04-01,Spring,2
2021,FT,Data Scientist,32000,EUR,ES,Spain,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-04-20,Spring,2
2020,FT,Data Analyst,85000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2020-01-26,Winter,1
2021,CT,Principal Data Scientist,416000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-03-24,Spring,1
2021,FT,Machine Learning Scientist,225000,USD,CA,Canada,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-06-02,Summer,2
2021,FT,Data Scientist,40900,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-09-22,Autumn,3
2021,FT,Data Scientist,2500000,INR,IN,India,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-02-10,Winter,1
2021,FT,Data Scientist,85000,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-09-22,Autumn,3
2021,FT,Machine Learning Engineer,180000,PLN,PL,Poland,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-03-20,Spring,1
2020,FT,Data Analyst,8000,USD,PK,Pakistan,,,"Excel, Power BI, SQL, Tableau",Finance,2020-10-04,Autumn,4
2020,FT,Data Engineer,4450000,JPY,JP,Japan,,,"ETL, Python, SQL, Spark",Technology,2020-08-07,Summer,3
2020,FT,Big Data Engineer,100000,EUR,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2020-10-08,Autumn,4
2021,FT,Machine Learning Engineer,75000,EUR,BE,Belgium,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-06-28,Summer,2
2020,FT,Data Science Consultant,423000,INR,IN,India,,,"Communication, Python, SQL",General,2020-08-27,Summer,3
2020,FT,Lead Data Engineer,56000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2020-03-17,Spring,1
2021,PT,Computer Vision Engineer,180000,DKK,DK,Denmark,,,"Communication, Python, SQL",General,2021-03-08,Spring,1
2021,FT,Data Scientist,75000,EUR,DE,Germany,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-08-23,Summer,3
2020,FT,Product Data Analyst,450000,INR,IN,India,,,"Excel, Power BI, SQL, Tableau",Finance,2020-03-18,Spring,1
2020,FT,Data Engineer,42000,EUR,GR,Greece,,,"ETL, Python, SQL, Spark",Technology,2020-11-05,Autumn,4
2020,FT,BI Data Analyst,98000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2020-12-21,Winter,4
2021,FT,Data Engineer,48000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2021-04-03,Spring,2
2021,FT,Research Scientist,48000,EUR,FR,France,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-09-25,Autumn,3
2021,FT,Machine Learning Engineer,21000,EUR,SI,Slovenia,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-12-15,Winter,4
2021,FT,Data Analytics Manager,120000,USD,US,United States,,,"Communication, Python, SQL",General,2021-08-06,Summer,3
2021,FL,Data Engineer,20000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-11-01,Autumn,4
2020,FT,Director of Data Science,325000,USD,US,United States,,,"Communication, Python, SQL",General,2020-10-04,Autumn,4
2021,FT,Machine Learning Engineer,200000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-02-20,Winter,1
2020,FT,AI Scientist,300000,DKK,DK,Denmark,,,"Deep Learning, NLP, Neural Networks, Python",Technology,2020-12-08,Winter,4
2021,FT,Data Scientist,160000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-01-25,Winter,1
2021,FT,Research Scientist,50000,USD,US,United States,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-10-11,Autumn,4
2021,FT,Data Science Engineer,34000,EUR,GR,Greece,,,"Communication, Python, SQL",General,2021-07-06,Summer,3
2021,FT,Data Scientist,69600,BRL,BR,Brazil,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-03-27,Spring,1
2021,FT,Data Engineer,165000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-07-23,Summer,3
2021,FT,Big Data Engineer,435000,INR,CH,Switzerland,,,"ETL, Python, SQL, Spark",Technology,2021-12-04,Winter,4
2020,FT,Data Scientist,37000,EUR,FR,France,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-01-13,Winter,1
2021,FT,Principal Data Engineer,185000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-04-10,Spring,2
2020,FT,Data Scientist,55000,EUR,DE,Germany,,,"Machine Learning, Python, SQL, Statistics",Technology,2020-06-14,Summer,2
